event_id,lot_id,operation_id,tool_id,queue_start_ts,start_ts,end_ts,queue_hours,run_hours,status
EVT000578,L0018,L0018_OP008,T01,2025-06-03 19:58:00,2025-06-03 23:35:00,2025-06-04 00:56:00,3.6167,1.35,completed
EVT000579,L0019,L0019_OP008,T01,2025-06-03 17:59:00,2025-06-04 00:56:00,2025-06-04 02:31:00,6.95,1.5833,completed
EVT000580,L0020,L0020_OP008,T04,2025-06-03 21:39:00,2025-06-04 01:15:00,2025-06-04 01:55:00,3.6,0.6667,completed
EVT000581,L0021,L0021_OP008,T07,2025-06-03 22:06:00,2025-06-04 02:27:00,2025-06-04 02:53:00,4.35,0.4333,completed
EVT000582,L0022,L0022_OP008,T02,2025-06-03 18:13:00,2025-06-04 00:38:00,2025-06-04 01:14:00,6.4167,0.6,completed
EVT000583,L0023,L0023_OP008,T10,2025-06-03 16:17:00,2025-06-03 18:40:00,2025-06-03 19:03:00,2.3833,0.3833,completed
EVT000584,L0024,L0024_OP008,T05,2025-06-03 20:30:00,2025-06-04 05:53:00,2025-06-04 06:14:00,9.3833,0.35,completed
EVT000585,L0025,L0025_OP008,T09,2025-06-03 22:30:00,2025-06-03 22:30:00,2025-06-03 22:53:00,0.0,0.3833,completed
EVT000586,L0026,L0026_OP008,T10,2025-06-03 22:36:00,2025-06-03 22:36:00,2025-06-03 23:12:00,0.0,0.6,completed
EVT000587,L0027,L0027_OP008,T09,2025-06-03 23:34:00,2025-06-03 23:34:00,2025-06-03 23:47:00,0.0,0.2167,completed
EVT000588,L0028,L0028_OP008,T14,2025-06-03 22:44:00,2025-06-03 22:44:00,2025-06-03 23:23:00,0.0,0.65,completed
EVT000589,L0029,L0029_OP008,T00,2025-06-03 18:02:00,2025-06-04 02:13:00,2025-06-04 02:40:00,8.1833,0.45,completed
EVT000590,L0030,L0030_OP008,T13,2025-06-03 18:23:00,2025-06-03 20:22:00,2025-06-03 20:33:00,1.9833,0.1833,completed
EVT000591,L0031,L0031_OP008,T04,2025-06-03 19:22:00,2025-06-04 01:55:00,2025-06-04 02:15:00,6.55,0.3333,completed
EVT000592,L0032,L0032_OP008,T14,2025-06-03 19:49:00,2025-06-03 23:23:00,2025-06-03 23:42:00,3.5667,0.3167,completed
EVT000593,L0033,L0033_OP008,T06,2025-06-03 21:08:00,2025-06-04 02:05:00,2025-06-04 02:25:00,4.95,0.3333,completed
EVT000594,L0034,L0034_OP008,T10,2025-06-04 00:43:00,2025-06-04 00:43:00,2025-06-04 01:00:00,0.0,0.2833,completed
EVT000595,L0035,L0035_OP008,T05,2025-06-03 23:48:00,2025-06-04 06:14:00,2025-06-04 06:28:00,6.4333,0.2333,completed
EVT000596,L0036,L0036_OP008,T13,2025-06-03 23:09:00,2025-06-03 23:09:00,2025-06-03 23:33:00,0.0,0.4,completed
EVT000597,L0037,L0037_OP008,T06,2025-06-03 23:44:00,2025-06-04 02:25:00,2025-06-04 02:56:00,2.6833,0.5167,completed
EVT000598,L0038,L0038_OP008,T08,2025-06-03 20:26:00,2025-06-04 02:43:00,2025-06-04 03:22:00,6.2833,0.65,completed
EVT000599,L0039,L0039_OP008,T03,2025-06-03 20:05:00,2025-06-04 01:13:00,2025-06-04 01:30:00,5.1333,0.2833,completed
EVT000600,L0040,L0040_OP008,T13,2025-06-03 20:48:00,2025-06-03 23:33:00,2025-06-04 00:09:00,2.75,0.6,completed
EVT000601,L0041,L0041_OP008,T04,2025-06-04 01:08:00,2025-06-04 02:15:00,2025-06-04 02:51:00,1.1167,0.6,completed
EVT000602,L0042,L0042_OP008,T07,2025-06-03 21:37:00,2025-06-04 02:53:00,2025-06-04 03:32:00,5.2667,0.65,completed
EVT000603,L0043,L0043_OP008,T09,2025-06-03 23:15:00,2025-06-03 23:47:00,2025-06-04 00:06:00,0.5333,0.3167,completed
EVT000604,L0044,L0044_OP008,T06,2025-06-03 21:38:00,2025-06-04 02:56:00,2025-06-04 03:21:00,5.3,0.4167,completed
EVT000605,L0045,L0045_OP008,T04,2025-06-04 01:30:00,2025-06-04 02:51:00,2025-06-04 03:12:00,1.35,0.35,completed
EVT000606,L0046,L0046_OP008,T04,2025-06-03 23:29:00,2025-06-04 03:12:00,2025-06-04 03:24:00,3.7167,0.2,completed
EVT000607,L0047,L0047_OP008,T04,2025-06-04 00:20:00,2025-06-04 03:24:00,2025-06-04 04:04:00,3.0667,0.6667,completed
EVT000608,L0048,L0048_OP008,T00,2025-06-03 23:59:00,2025-06-04 02:40:00,2025-06-04 03:06:00,2.6833,0.4333,completed
EVT000609,L0049,L0049_OP008,T04,2025-06-04 00:38:00,2025-06-04 04:04:00,2025-06-04 04:39:00,3.4333,0.5833,completed
EVT000610,L0050,L0050_OP008,T03,2025-06-04 00:06:00,2025-06-04 01:30:00,2025-06-04 01:47:00,1.4,0.2833,completed
EVT000611,L0051,L0051_OP008,T10,2025-06-03 19:57:00,2025-06-04 01:00:00,2025-06-04 01:34:00,5.05,0.5667,completed
EVT000612,L0052,L0052_OP008,T13,2025-06-03 21:48:00,2025-06-04 00:09:00,2025-06-04 00:34:00,2.35,0.4167,completed
EVT000613,L0053,L0053_OP008,T04,2025-06-03 20:39:00,2025-06-04 04:39:00,2025-06-04 04:53:00,8.0,0.2333,completed
EVT000614,L0054,L0054_OP008,T04,2025-06-03 23:53:00,2025-06-04 04:53:00,2025-06-04 05:30:00,5.0,0.6167,completed
EVT000615,L0055,L0055_OP008,T03,2025-06-03 18:48:00,2025-06-04 01:47:00,2025-06-04 02:27:00,6.9833,0.6667,completed
EVT000616,L0056,L0056_OP008,T00,2025-06-04 02:05:00,2025-06-04 03:06:00,2025-06-04 03:25:00,1.0167,0.3167,completed
EVT000617,L0057,L0057_OP008,T06,2025-06-04 00:22:00,2025-06-04 03:21:00,2025-06-04 03:52:00,2.9833,0.5167,completed
EVT000618,L0058,L0058_OP008,T05,2025-06-03 19:20:00,2025-06-04 06:28:00,2025-06-04 06:40:00,11.1333,0.2,completed
EVT000619,L0059,L0059_OP008,T03,2025-06-03 21:42:00,2025-06-04 02:27:00,2025-06-04 03:06:00,4.75,0.65,completed
EVT000620,L0060,L0060_OP008,T11,2025-06-03 20:20:00,2025-06-03 21:10:00,2025-06-03 21:49:00,0.8333,0.65,completed
EVT000621,L0061,L0061_OP008,T11,2025-06-03 19:40:00,2025-06-03 21:49:00,2025-06-03 22:06:00,2.15,0.2833,completed
EVT000622,L0062,L0062_OP008,T12,2025-06-04 00:31:00,2025-06-04 00:31:00,2025-06-04 00:51:00,0.0,0.3333,completed
EVT000623,L0063,L0063_OP008,T13,2025-06-04 00:51:00,2025-06-04 00:51:00,2025-06-04 01:28:00,0.0,0.6167,completed
EVT000624,L0064,L0064_OP008,T12,2025-06-03 19:56:00,2025-06-04 00:51:00,2025-06-04 01:05:00,4.9167,0.2333,completed
EVT000625,L0065,L0065_OP008,T07,2025-06-03 18:40:00,2025-06-04 03:32:00,2025-06-04 04:01:00,8.8667,0.4833,completed
EVT000626,L0066,L0066_OP008,T02,2025-06-03 20:22:00,2025-06-04 01:14:00,2025-06-04 01:45:00,4.8667,0.5167,completed
EVT000627,L0067,L0067_OP008,T03,2025-06-04 00:14:00,2025-06-04 03:06:00,2025-06-04 03:41:00,2.8667,0.5833,completed
EVT000628,L0068,L0068_OP008,T05,2025-06-03 20:46:00,2025-06-04 06:40:00,2025-06-04 07:06:00,9.9,0.4333,completed
EVT000629,L0069,L0069_OP008,T00,2025-06-03 16:59:00,2025-06-04 03:25:00,2025-06-04 03:39:00,10.4333,0.2333,completed
EVT000630,L0070,L0070_OP008,T02,2025-06-03 22:22:00,2025-06-04 01:45:00,2025-06-04 01:56:00,3.3833,0.1833,completed
EVT000631,L0071,L0071_OP008,T07,2025-06-03 21:04:00,2025-06-04 04:01:00,2025-06-04 04:15:00,6.95,0.2333,completed
EVT000632,L0072,L0072_OP008,T02,2025-06-04 00:48:00,2025-06-04 01:56:00,2025-06-04 02:28:00,1.1333,0.5333,completed
EVT000633,L0073,L0073_OP008,T03,2025-06-03 21:15:00,2025-06-04 03:41:00,2025-06-04 03:58:00,6.4333,0.2833,completed
EVT000634,L0074,L0074_OP008,T13,2025-06-03 20:50:00,2025-06-04 01:28:00,2025-06-04 01:47:00,4.6333,0.3167,completed
EVT000635,L0075,L0075_OP008,T13,2025-06-03 20:59:00,2025-06-04 01:47:00,2025-06-04 02:13:00,4.8,0.4333,completed
EVT000636,L0076,L0076_OP008,T02,2025-06-03 21:10:00,2025-06-04 02:28:00,2025-06-04 03:02:00,5.3,0.5667,completed
EVT000637,L0077,L0077_OP008,T07,2025-06-03 21:16:00,2025-06-04 04:15:00,2025-06-04 04:37:00,6.9833,0.3667,completed
EVT000638,L0078,L0078_OP008,T00,2025-06-03 21:44:00,2025-06-04 03:39:00,2025-06-04 04:13:00,5.9167,0.5667,completed
EVT000639,L0079,L0079_OP008,T08,2025-06-03 22:09:00,2025-06-04 03:22:00,2025-06-04 03:51:00,5.2167,0.4833,completed
EVT000640,L0080,L0080_OP008,T03,2025-06-04 00:30:00,2025-06-04 03:58:00,2025-06-04 04:25:00,3.4667,0.45,completed
EVT000641,L0001,L0001_OP009,T00,2025-06-04 02:27:00,2025-06-04 04:13:00,2025-06-04 05:39:00,1.7667,1.4333,completed
EVT000642,L0002,L0002_OP009,T07,2025-06-03 23:00:00,2025-06-04 04:37:00,2025-06-04 06:11:00,5.6167,1.5667,completed
EVT000643,L0003,L0003_OP009,T02,2025-06-03 23:34:00,2025-06-04 03:02:00,2025-06-04 03:57:00,3.4667,0.9167,completed
EVT000644,L0004,L0004_OP009,T09,2025-06-03 23:38:00,2025-06-04 00:06:00,2025-06-04 01:09:00,0.4667,1.05,completed
EVT000645,L0005,L0005_OP009,T07,2025-06-04 01:38:00,2025-06-04 06:11:00,2025-06-04 07:18:00,4.55,1.1167,completed
EVT000646,L0006,L0006_OP009,T03,2025-06-03 22:01:00,2025-06-04 04:25:00,2025-06-04 05:44:00,6.4,1.3167,completed
EVT000647,L0007,L0007_OP009,T06,2025-06-04 03:17:00,2025-06-04 03:52:00,2025-06-04 04:44:00,0.5833,0.8667,completed
EVT000648,L0008,L0008_OP009,T08,2025-06-04 00:40:00,2025-06-04 03:51:00,2025-06-04 05:26:00,3.1833,1.5833,completed
EVT000649,L0009,L0009_OP009,T08,2025-06-04 04:15:00,2025-06-04 05:26:00,2025-06-04 06:59:00,1.1833,1.55,completed
EVT000650,L0010,L0010_OP009,T05,2025-06-04 01:15:00,2025-06-04 07:06:00,2025-06-04 08:05:00,5.85,0.9833,completed
EVT000651,L0011,L0011_OP009,T09,2025-06-04 02:13:00,2025-06-04 02:13:00,2025-06-04 02:37:00,0.0,0.4,completed
EVT000652,L0012,L0012_OP009,T00,2025-06-04 00:40:00,2025-06-04 05:39:00,2025-06-04 06:57:00,4.9833,1.3,completed
EVT000653,L0013,L0013_OP009,T08,2025-06-04 01:13:00,2025-06-04 06:59:00,2025-06-04 08:14:00,5.7667,1.25,completed
EVT000654,L0014,L0014_OP009,T00,2025-06-03 23:35:00,2025-06-04 06:57:00,2025-06-04 08:14:00,7.3667,1.2833,completed
EVT000655,L0015,L0015_OP009,T06,2025-06-04 05:53:00,2025-06-04 05:53:00,2025-06-04 06:47:00,0.0,0.9,completed
EVT000656,L0016,L0016_OP009,T00,2025-06-04 01:49:00,2025-06-04 08:14:00,2025-06-04 09:34:00,6.4167,1.3333,completed
EVT000657,L0017,L0017_OP009,T03,2025-06-04 02:43:00,2025-06-04 05:44:00,2025-06-04 06:42:00,3.0167,0.9667,completed
EVT000658,L0018,L0018_OP009,T07,2025-06-04 00:56:00,2025-06-04 07:18:00,2025-06-04 07:48:00,6.3667,0.5,completed
EVT000659,L0019,L0019_OP009,T04,2025-06-04 02:31:00,2025-06-04 05:30:00,2025-06-04 06:17:00,2.9833,0.7833,completed
EVT000660,L0020,L0020_OP009,T09,2025-06-04 01:55:00,2025-06-04 02:37:00,2025-06-04 03:23:00,0.7,0.7667,completed
EVT000661,L0021,L0021_OP009,T01,2025-06-04 02:53:00,2025-06-04 02:53:00,2025-06-04 03:23:00,0.0,0.5,completed
EVT000662,L0022,L0022_OP009,T05,2025-06-04 01:14:00,2025-06-04 08:05:00,2025-06-04 08:31:00,6.85,0.4333,completed
EVT000663,L0023,L0023_OP009,T09,2025-06-03 19:03:00,2025-06-04 03:23:00,2025-06-04 03:40:00,8.3333,0.2833,completed
EVT000664,L0024,L0024_OP009,T11,2025-06-04 06:14:00,2025-06-04 06:14:00,2025-06-04 06:43:00,0.0,0.4833,completed
EVT000665,L0025,L0025_OP009,T03,2025-06-03 22:53:00,2025-06-04 06:42:00,2025-06-04 07:06:00,7.8167,0.4,completed
EVT000666,L0026,L0026_OP009,T03,2025-06-03 23:12:00,2025-06-04 07:06:00,2025-06-04 07:29:00,7.9,0.3833,completed
EVT000667,L0027,L0027_OP009,T14,2025-06-03 23:47:00,2025-06-03 23:47:00,2025-06-03 23:59:00,0.0,0.2,completed
EVT000668,L0028,L0028_OP009,T13,2025-06-03 23:23:00,2025-06-04 02:13:00,2025-06-04 02:52:00,2.8333,0.65,completed
EVT000669,L0029,L0029_OP009,T14,2025-06-04 02:40:00,2025-06-04 02:40:00,2025-06-04 03:07:00,0.0,0.45,completed
EVT000670,L0030,L0030_OP009,T08,2025-06-03 20:33:00,2025-06-04 08:14:00,2025-06-04 08:44:00,11.6833,0.5,completed
EVT000671,L0031,L0031_OP009,T03,2025-06-04 02:15:00,2025-06-04 07:29:00,2025-06-04 07:56:00,5.2333,0.45,completed
EVT000672,L0032,L0032_OP009,T02,2025-06-03 23:42:00,2025-06-04 03:57:00,2025-06-04 04:26:00,4.25,0.4833,completed
EVT000673,L0033,L0033_OP009,T07,2025-06-04 02:25:00,2025-06-04 07:48:00,2025-06-04 08:07:00,5.3833,0.3167,completed
EVT000674,L0034,L0034_OP009,T00,2025-06-04 01:00:00,2025-06-04 09:34:00,2025-06-04 09:54:00,8.5667,0.3333,completed
EVT000675,L0035,L0035_OP009,T01,2025-06-04 06:28:00,2025-06-04 06:28:00,2025-06-04 07:02:00,0.0,0.5667,completed
EVT000676,L0036,L0036_OP009,T10,2025-06-03 23:33:00,2025-06-04 01:34:00,2025-06-04 01:57:00,2.0167,0.3833,completed
EVT000677,L0037,L0037_OP009,T11,2025-06-04 02:56:00,2025-06-04 06:43:00,2025-06-04 07:19:00,3.7833,0.6,completed
EVT000678,L0038,L0038_OP009,T14,2025-06-04 03:22:00,2025-06-04 03:22:00,2025-06-04 03:53:00,0.0,0.5167,completed
EVT000679,L0039,L0039_OP009,T01,2025-06-04 01:30:00,2025-06-04 07:02:00,2025-06-04 07:14:00,5.5333,0.2,completed
EVT000680,L0040,L0040_OP009,T00,2025-06-04 00:09:00,2025-06-04 09:54:00,2025-06-04 10:10:00,9.75,0.2667,completed
EVT000681,L0041,L0041_OP009,T11,2025-06-04 02:51:00,2025-06-04 07:19:00,2025-06-04 07:59:00,4.4667,0.6667,completed
EVT000682,L0042,L0042_OP009,T13,2025-06-04 03:32:00,2025-06-04 03:32:00,2025-06-04 03:51:00,0.0,0.3167,completed
EVT000683,L0043,L0043_OP009,T00,2025-06-04 00:06:00,2025-06-04 10:10:00,2025-06-04 10:34:00,10.0667,0.4,completed
EVT000684,L0044,L0044_OP009,T09,2025-06-04 03:21:00,2025-06-04 03:40:00,2025-06-04 03:52:00,0.3167,0.2,completed
EVT000685,L0045,L0045_OP009,T00,2025-06-04 03:12:00,2025-06-04 10:34:00,2025-06-04 11:12:00,7.3667,0.6333,completed
EVT000686,L0046,L0046_OP009,T02,2025-06-04 03:24:00,2025-06-04 04:26:00,2025-06-04 04:53:00,1.0333,0.45,completed
EVT000687,L0047,L0047_OP009,T03,2025-06-04 04:04:00,2025-06-04 07:56:00,2025-06-04 08:08:00,3.8667,0.2,completed
EVT000688,L0048,L0048_OP009,T02,2025-06-04 03:06:00,2025-06-04 04:53:00,2025-06-04 05:22:00,1.7833,0.4833,completed
EVT000689,L0049,L0049_OP009,T12,2025-06-04 04:39:00,2025-06-04 04:39:00,2025-06-04 05:03:00,0.0,0.4,completed
EVT000690,L0050,L0050_OP009,T10,2025-06-04 01:47:00,2025-06-04 01:57:00,2025-06-04 02:27:00,0.1667,0.5,completed
EVT000691,L0051,L0051_OP009,T07,2025-06-04 01:34:00,2025-06-04 08:07:00,2025-06-04 08:30:00,6.55,0.3833,completed
EVT000692,L0052,L0052_OP009,T08,2025-06-04 00:34:00,2025-06-04 08:44:00,2025-06-04 08:57:00,8.1667,0.2167,completed
EVT000693,L0053,L0053_OP009,T00,2025-06-04 04:53:00,2025-06-04 11:12:00,2025-06-04 11:32:00,6.3167,0.3333,completed
EVT000694,L0054,L0054_OP009,T02,2025-06-04 05:30:00,2025-06-04 05:30:00,2025-06-04 06:01:00,0.0,0.5167,completed
EVT000695,L0055,L0055_OP009,T05,2025-06-04 02:27:00,2025-06-04 08:31:00,2025-06-04 09:03:00,6.0667,0.5333,completed
EVT000696,L0056,L0056_OP009,T10,2025-06-04 03:25:00,2025-06-04 03:25:00,2025-06-04 04:01:00,0.0,0.6,completed
EVT000697,L0057,L0057_OP009,T12,2025-06-04 03:52:00,2025-06-04 05:03:00,2025-06-04 05:31:00,1.1833,0.4667,completed
EVT000698,L0058,L0058_OP009,T01,2025-06-04 06:40:00,2025-06-04 07:14:00,2025-06-04 07:25:00,0.5667,0.1833,completed
EVT000699,L0059,L0059_OP009,T05,2025-06-04 03:06:00,2025-06-04 09:03:00,2025-06-04 09:31:00,5.95,0.4667,completed
EVT000700,L0060,L0060_OP009,T03,2025-06-03 21:49:00,2025-06-04 08:08:00,2025-06-04 08:34:00,10.3167,0.4333,completed
EVT000701,L0061,L0061_OP009,T10,2025-06-03 22:06:00,2025-06-04 04:01:00,2025-06-04 04:19:00,5.9167,0.3,completed
EVT000702,L0062,L0062_OP009,T10,2025-06-04 00:51:00,2025-06-04 04:19:00,2025-06-04 04:38:00,3.4667,0.3167,completed
EVT000703,L0063,L0063_OP009,T07,2025-06-04 01:28:00,2025-06-04 08:30:00,2025-06-04 09:08:00,7.0333,0.6333,completed
EVT000704,L0064,L0064_OP009,T10,2025-06-04 01:05:00,2025-06-04 04:38:00,2025-06-04 05:01:00,3.55,0.3833,completed
EVT000705,L0065,L0065_OP009,T00,2025-06-04 04:01:00,2025-06-04 11:32:00,2025-06-04 12:10:00,7.5167,0.6333,completed
EVT000706,L0066,L0066_OP009,T11,2025-06-04 01:45:00,2025-06-04 07:59:00,2025-06-04 08:27:00,6.2333,0.4667,completed
EVT000707,L0067,L0067_OP009,T09,2025-06-04 03:41:00,2025-06-04 03:52:00,2025-06-04 04:06:00,0.1833,0.2333,completed
EVT000708,L0068,L0068_OP009,T06,2025-06-04 07:06:00,2025-06-04 07:06:00,2025-06-04 07:21:00,0.0,0.25,completed
EVT000709,L0069,L0069_OP009,T13,2025-06-04 03:39:00,2025-06-04 03:51:00,2025-06-04 04:02:00,0.2,0.1833,completed
EVT000710,L0070,L0070_OP009,T05,2025-06-04 01:56:00,2025-06-04 09:31:00,2025-06-04 09:46:00,7.5833,0.25,completed
EVT000711,L0071,L0071_OP009,T01,2025-06-04 04:15:00,2025-06-04 07:25:00,2025-06-04 07:44:00,3.1667,0.3167,completed
EVT000712,L0072,L0072_OP009,T12,2025-06-04 02:28:00,2025-06-04 05:31:00,2025-06-04 05:51:00,3.05,0.3333,completed
EVT000713,L0073,L0073_OP009,T09,2025-06-04 03:58:00,2025-06-04 04:06:00,2025-06-04 04:31:00,0.1333,0.4167,completed
EVT000714,L0074,L0074_OP009,T01,2025-06-04 01:47:00,2025-06-04 07:44:00,2025-06-04 08:14:00,5.95,0.5,completed
EVT000715,L0075,L0075_OP009,T07,2025-06-04 02:13:00,2025-06-04 09:08:00,2025-06-04 09:35:00,6.9167,0.45,completed
EVT000716,L0076,L0076_OP009,T04,2025-06-04 03:02:00,2025-06-04 06:17:00,2025-06-04 06:42:00,3.25,0.4167,completed
EVT000717,L0077,L0077_OP009,T09,2025-06-04 04:37:00,2025-06-04 04:37:00,2025-06-04 05:11:00,0.0,0.5667,completed
EVT000718,L0078,L0078_OP009,T03,2025-06-04 04:13:00,2025-06-04 08:34:00,2025-06-04 08:56:00,4.35,0.3667,completed
EVT000719,L0079,L0079_OP009,T03,2025-06-04 03:51:00,2025-06-04 08:56:00,2025-06-04 09:35:00,5.0833,0.65,completed
EVT000720,L0080,L0080_OP009,T13,2025-06-04 04:25:00,2025-06-04 04:25:00,2025-06-04 04:54:00,0.0,0.4833,completed
EVT000721,L0001,L0001_OP010,T03,2025-06-04 05:39:00,2025-06-04 09:35:00,2025-06-04 11:07:00,3.9333,1.5333,completed
EVT000722,L0002,L0002_OP010,T09,2025-06-04 06:11:00,2025-06-04 06:11:00,2025-06-04 07:14:00,0.0,1.05,completed
EVT000723,L0003,L0003_OP010,T03,2025-06-04 03:57:00,2025-06-04 11:07:00,2025-06-04 12:24:00,7.1667,1.2833,completed
EVT000724,L0004,L0004_OP010,T08,2025-06-04 01:09:00,2025-06-04 08:57:00,2025-06-04 10:04:00,7.8,1.1167,completed
EVT000725,L0005,L0005_OP010,T01,2025-06-04 07:18:00,2025-06-04 08:14:00,2025-06-04 09:40:00,0.9333,1.4333,completed
EVT000726,L0006,L0006_OP010,T00,2025-06-04 05:44:00,2025-06-04 12:10:00,2025-06-04 13:38:00,6.4333,1.4667,completed
EVT000727,L0007,L0007_OP010,T09,2025-06-04 04:44:00,2025-06-04 07:14:00,2025-06-04 08:25:00,2.5,1.1833,completed
EVT000728,L0008,L0008_OP010,T09,2025-06-04 05:26:00,2025-06-04 08:25:00,2025-06-04 09:44:00,2.9833,1.3167,completed
EVT000729,L0009,L0009_OP010,T09,2025-06-04 06:59:00,2025-06-04 09:44:00,2025-06-04 11:21:00,2.75,1.6167,completed
EVT000730,L0010,L0010_OP010,T02,2025-06-04 08:05:00,2025-06-04 08:05:00,2025-06-04 09:41:00,0.0,1.6,completed
EVT000731,L0011,L0011_OP010,T01,2025-06-04 02:37:00,2025-06-04 09:40:00,2025-06-04 10:46:00,7.05,1.1,completed
EVT000732,L0012,L0012_OP010,T06,2025-06-04 06:57:00,2025-06-04 07:21:00,2025-06-04 08:28:00,0.4,1.1167,completed
EVT000733,L0013,L0013_OP010,T05,2025-06-04 08:14:00,2025-06-04 09:46:00,2025-06-04 11:22:00,1.5333,1.6,completed
EVT000734,L0014,L0014_OP010,T07,2025-06-04 08:14:00,2025-06-04 09:35:00,2025-06-04 11:00:00,1.35,1.4167,completed
EVT000735,L0015,L0015_OP010,T02,2025-06-04 06:47:00,2025-06-04 09:41:00,2025-06-04 11:07:00,2.9,1.4333,completed
EVT000736,L0016,L0016_OP010,T07,2025-06-04 09:34:00,2025-06-04 11:00:00,2025-06-04 12:05:00,1.4333,1.0833,completed
EVT000737,L0017,L0017_OP010,T01,2025-06-04 06:42:00,2025-06-04 10:46:00,2025-06-04 11:55:00,4.0667,1.15,completed
EVT000738,L0018,L0018_OP010,T03,2025-06-04 07:48:00,2025-06-04 12:24:00,2025-06-04 13:10:00,4.6,0.7667,completed
EVT000739,L0019,L0019_OP010,T02,2025-06-04 06:17:00,2025-06-04 11:07:00,2025-06-04 12:25:00,4.8333,1.3,completed
EVT000740,L0020,L0020_OP010,T06,2025-06-04 03:23:00,2025-06-04 08:28:00,2025-06-04 09:12:00,5.0833,0.7333,completed
EVT000741,L0021,L0021_OP010,T05,2025-06-04 03:23:00,2025-06-04 11:22:00,2025-06-04 11:53:00,7.9833,0.5167,completed
EVT000742,L0022,L0022_OP010,T07,2025-06-04 08:31:00,2025-06-04 12:05:00,2025-06-04 12:20:00,3.5667,0.25,completed
EVT000743,L0023,L0023_OP010,T01,2025-06-04 03:40:00,2025-06-04 11:55:00,2025-06-04 12:09:00,8.25,0.2333,completed
EVT000744,L0024,L0024_OP010,T10,2025-06-04 06:43:00,2025-06-04 06:43:00,2025-06-04 07:07:00,0.0,0.4,completed
EVT000745,L0025,L0025_OP010,T10,2025-06-04 07:06:00,2025-06-04 07:07:00,2025-06-04 07:41:00,0.0167,0.5667,completed
EVT000746,L0026,L0026_OP010,T02,2025-06-04 07:29:00,2025-06-04 12:25:00,2025-06-04 12:51:00,4.9333,0.4333,completed
EVT000747,L0027,L0027_OP010,T05,2025-06-03 23:59:00,2025-06-04 11:53:00,2025-06-04 12:29:00,11.9,0.6,completed
EVT000748,L0028,L0028_OP010,T02,2025-06-04 02:52:00,2025-06-04 12:51:00,2025-06-04 13:18:00,9.9833,0.45,completed
EVT000749,L0029,L0029_OP010,T06,2025-06-04 03:07:00,2025-06-04 09:12:00,2025-06-04 09:28:00,6.0833,0.2667,completed
EVT000750,L0030,L0030_OP010,T11,2025-06-04 08:44:00,2025-06-04 08:44:00,2025-06-04 09:15:00,0.0,0.5167,completed
EVT000751,L0031,L0031_OP010,T09,2025-06-04 07:56:00,2025-06-04 11:21:00,2025-06-04 11:46:00,3.4167,0.4167,completed
EVT000752,L0032,L0032_OP010,T07,2025-06-04 04:26:00,2025-06-04 12:20:00,2025-06-04 12:52:00,7.9,0.5333,completed
EVT000753,L0033,L0033_OP010,T11,2025-06-04 08:07:00,2025-06-04 09:15:00,2025-06-04 09:27:00,1.1333,0.2,completed
EVT000754,L0034,L0034_OP010,T07,2025-06-04 09:54:00,2025-06-04 12:52:00,2025-06-04 13:20:00,2.9667,0.4667,completed
EVT000755,L0035,L0035_OP010,T08,2025-06-04 07:02:00,2025-06-04 10:04:00,2025-06-04 10:37:00,3.0333,0.55,completed
EVT000756,L0036,L0036_OP010,T03,2025-06-04 01:57:00,2025-06-04 13:10:00,2025-06-04 13:46:00,11.2167,0.6,completed
EVT000757,L0037,L0037_OP010,T04,2025-06-04 07:19:00,2025-06-04 07:19:00,2025-06-04 07:31:00,0.0,0.2,completed
EVT000758,L0038,L0038_OP010,T03,2025-06-04 03:53:00,2025-06-04 13:46:00,2025-06-04 14:17:00,9.8833,0.5167,completed
EVT000759,L0039,L0039_OP010,T02,2025-06-04 07:14:00,2025-06-04 13:18:00,2025-06-04 13:31:00,6.0667,0.2167,completed
EVT000760,L0040,L0040_OP010,T07,2025-06-04 10:10:00,2025-06-04 13:20:00,2025-06-04 13:31:00,3.1667,0.1833,completed
EVT000761,L0041,L0041_OP010,T12,2025-06-04 07:59:00,2025-06-04 07:59:00,2025-06-04 08:32:00,0.0,0.55,completed
EVT000762,L0042,L0042_OP010,T11,2025-06-04 03:51:00,2025-06-04 09:27:00,2025-06-04 09:49:00,5.6,0.3667,completed
EVT000763,L0043,L0043_OP010,T01,2025-06-04 10:34:00,2025-06-04 12:09:00,2025-06-04 12:48:00,1.5833,0.65,completed
EVT000764,L0044,L0044_OP010,T07,2025-06-04 03:52:00,2025-06-04 13:31:00,2025-06-04 13:49:00,9.65,0.3,completed
EVT000765,L0045,L0045_OP010,T02,2025-06-04 11:12:00,2025-06-04 13:31:00,2025-06-04 14:09:00,2.3167,0.6333,completed
EVT000766,L0046,L0046_OP010,T11,2025-06-04 04:53:00,2025-06-04 09:49:00,2025-06-04 10:15:00,4.9333,0.4333,completed
EVT000767,L0047,L0047_OP010,T13,2025-06-04 08:08:00,2025-06-04 08:08:00,2025-06-04 08:28:00,0.0,0.3333,completed
EVT000768,L0048,L0048_OP010,T06,2025-06-04 05:22:00,2025-06-04 09:28:00,2025-06-04 10:01:00,4.1,0.55,completed
EVT000769,L0049,L0049_OP010,T10,2025-06-04 05:03:00,2025-06-04 07:41:00,2025-06-04 07:57:00,2.6333,0.2667,completed
EVT000770,L0050,L0050_OP010,T00,2025-06-04 02:27:00,2025-06-04 13:38:00,2025-06-04 14:16:00,11.1833,0.6333,completed
